Student_ID,Age,Gender,Academic_Level,Country,Avg_Daily_Usage_Hours,Most_Used_Platform,Affects_Academic_Performance,Sleep_Hours_Per_Night,Mental_Health_Score,Overall_Impact
40,20,Female,Undergraduate,Morocco,4.5,TikTok,Yes,5.8,6.0,Negative
41,24,Male,Graduate,South Africa,2.3,LinkedIn,No,7.3,8.0,Positive
42,19,Female,High School,Nigeria,5.8,Instagram,Yes,5.4,5.0,Negative
43,21,Male,Undergraduate,Kenya,3.7,Facebook,No,6.6,7.0,Positive
44,20,Female,Undergraduate,Ghana,4.6,Snapchat,Yes,5.7,6.0,Negative
45,18,Male,High School,Argentina,5.5,TikTok,Yes,5.3,5.0,Negative
46,23,Female,Graduate,Chile,2.7,LinkedIn,No,7.1,8.0,Positive
47,19,Male,Undergraduate,Colombia,4.8,Instagram,Yes,5.9,6.0,Negative
48,20,Female,Undergraduate,Peru,5.5,TikTok,Yes,5.6,5.0,Negative
49,22,Male,Graduate,Venezuela,3.3,Facebook,No,6.7,7.0,Positive
50,19,Female,High School,Ecuador,6.3,Instagram,Yes,5.2,5.0,Negative
51,21,Male,Undergraduate,Uruguay,3.8,YouTube,No,6.4,7.0,Negative
52,20,Female,Undergraduate,Paraguay,4.7,TikTok,Yes,5.8,6.0,Negative
53,24,Male,Graduate,Bolivia,2.4,LinkedIn,No,7.2,8.0,Positive
54,19,Female,High School,Costa Rica,5.7,Instagram,Yes,5.5,5.0,Negative
55,21,Male,Undergraduate,Panama,3.6,Facebook,No,6.5,7.0,Positive
56,20,Female,Undergraduate,Jamaica,4.9,Snapchat,Yes,5.6,6.0,Negative
57,18,Male,High School,Trinidad,5.6,TikTok,Yes,5.2,5.0,Negative
58,23,Female,Graduate,Bahamas,2.8,LinkedIn,No,7.0,8.0,Positive
59,19,Male,Undergraduate,Iceland,4.6,Instagram,Yes,5.9,6.0,Negative
60,20,Female,Undergraduate,Finland,5.4,TikTok,Yes,5.7,5.0,Negative
61,22,Male,Graduate,Poland,3.1,Facebook,No,7.1,7.0,Positive
62,19,Female,Undergraduate,Romania,5.6,Instagram,Yes,5.6,5.0,Negative
63,20,Male,Undergraduate,Hungary,4.2,TikTok,Yes,6.0,6.0,Negative
64,18,Female,High School,Czech Republic,6.1,Snapchat,Yes,5.2,4.0,Negative
65,23,Male,Graduate,Slovakia,2.3,LinkedIn,No,7.4,8.0,Neutral
66,21,Female,Undergraduate,Croatia,4.8,Instagram,Yes,5.8,6.0,Negative
67,20,Male,Undergraduate,Serbia,3.9,YouTube,No,6.5,7.0,Negative
68,19,Female,High School,Slovenia,5.7,TikTok,Yes,5.4,5.0,Negative
69,22,Male,Graduate,Bulgaria,2.8,LinkedIn,No,7.2,8.0,Positive
70,20,Female,Undergraduate,Estonia,4.5,Instagram,Yes,5.9,6.0,Negative
71,18,Male,High School,Latvia,5.4,Snapchat,Yes,5.5,5.0,Negative
72,21,Female,Graduate,Lithuania,3.2,Facebook,No,6.8,7.0,Positive
73,19,Male,Undergraduate,Ukraine,4.9,TikTok,Yes,5.7,6.0,Negative
74,20,Female,Undergraduate,Moldova,5.8,Instagram,Yes,5.3,5.0,Negative
75,23,Male,Graduate,Belarus,2.5,LinkedIn,No,7.3,8.0,Positive
76,21,Female,Undergraduate,Kazakhstan,4.6,Snapchat,Yes,5.8,6.0,Negative
77,19,Male,High School,Uzbekistan,5.5,TikTok,Yes,5.4,5.0,Negative
78,22,Female,Graduate,Kyrgyzstan,2.9,Facebook,No,7.0,7.0,Positive
79,20,Male,Undergraduate,Tajikistan,4.7,YouTube,Yes,5.9,6.0,Negative
80,18,Female,High School,Armenia,5.9,Instagram,Yes,5.2,5.0,Negative
81,21,Male,Graduate,Georgia,3.0,LinkedIn,No,7.1,8.0,Positive
82,19,Female,Undergraduate,Azerbaijan,4.8,TikTok,Yes,5.7,6.0,Negative
83,20,Male,Undergraduate,Cyprus,3.8,Facebook,No,6.6,7.0,Negative
84,22,Female,Graduate,Malta,2.7,LinkedIn,No,7.2,8.0,Positive
85,18,Male,High School,Luxembourg,5.6,Snapchat,Yes,5.3,5.0,Negative
86,21,Female,Undergraduate,Monaco,4.5,Instagram,Yes,5.8,6.0,Negative
87,19,Male,High School,Andorra,5.3,TikTok,Yes,5.5,5.0,Negative
88,23,Female,Graduate,San Marino,2.6,LinkedIn,No,7.3,8.0,Positive
89,20,Male,Undergraduate,Vatican City,4.4,YouTube,Yes,6.0,6.0,Negative
90,18,Female,High School,Liechtenstein,5.8,Instagram,Yes,5.2,5.0,Negative
91,22,Male,Graduate,Montenegro,2.9,Facebook,No,7.0,7.0,Positive
92,19,Female,Undergraduate,Albania,4.7,TikTok,Yes,5.8,6.0,Negative
93,21,Male,Undergraduate,North Macedonia,3.7,Snapchat,No,6.5,7.0,Negative
94,20,Female,High School,Kosovo,5.5,Instagram,Yes,5.4,5.0,Negative
95,23,Male,Graduate,Bosnia,2.4,LinkedIn,No,7.4,8.0,Positive
96,19,Female,Undergraduate,Qatar,4.9,TikTok,Yes,5.7,6.0,Negative
97,18,Male,High School,Kuwait,5.7,Snapchat,Yes,5.3,5.0,Negative
98,22,Female,Graduate,Bahrain,2.8,LinkedIn,No,7.1,8.0,Positive
99,20,Male,Undergraduate,Oman,4.6,Instagram,Yes,5.9,6.0,Negative
100,21,Female,Undergraduate,Jordan,5.4,TikTok,Yes,5.5,5.0,Negative
101,19,Male,High School,Lebanon,5.8,YouTube,Yes,5.2,5.0,Negative
102,23,Female,Graduate,Iraq,2.5,LinkedIn,No,7.3,8.0,Positive
103,20,Male,Undergraduate,Yemen,4.7,Facebook,Yes,5.8,6.0,Negative
104,18,Female,High School,Syria,5.6,Instagram,Yes,5.4,5.0,Negative
105,22,Male,Graduate,Afghanistan,2.9,LinkedIn,No,7.0,7.0,Positive
106,19,Female,Undergraduate,Pakistan,4.8,TikTok,Yes,5.7,6.0,Negative
107,21,Male,Undergraduate,Nepal,3.8,YouTube,No,6.6,7.0,Negative
108,20,Female,High School,Bhutan,5.5,Snapchat,Yes,5.5,5.0,Negative
109,23,Male,Graduate,Sri Lanka,2.6,LinkedIn,No,7.2,8.0,Positive
110,19,Female,Undergraduate,Maldives,4.9,Instagram,Yes,5.8,6.0,Negative
111,20,Male,Undergraduate,Bangladesh,6.1,Instagram,Yes,6.2,5.0,Negative
112,21,Female,Undergraduate,India,5.8,TikTok,Yes,5.9,6.0,Negative
113,19,Male,Undergraduate,Nepal,4.9,Facebook,No,7.1,7.0,Positive
114,22,Female,Graduate,Pakistan,5.5,Instagram,Yes,6.0,5.0,Negative
115,20,Male,Undergraduate,Sri Lanka,5.2,TikTok,Yes,6.3,6.0,Negative
116,19,Female,Undergraduate,Maldives,4.8,Instagram,No,7.2,8.0,Positive
117,21,Male,Graduate,Bangladesh,6.0,Facebook,Yes,5.8,5.0,Negative
118,20,Female,Undergraduate,India,5.7,Instagram,Yes,6.1,6.0,Negative
119,22,Male,Graduate,Nepal,4.7,TikTok,No,7.3,7.0,Positive
120,19,Female,Undergraduate,Pakistan,5.4,Instagram,Yes,6.2,5.0,Negative
121,20,Male,Undergraduate,Sri Lanka,5.9,Facebook,Yes,5.9,6.0,Negative
122,21,Female,Graduate,Maldives,4.6,Instagram,No,7.4,8.0,Positive
123,19,Male,Undergraduate,Bangladesh,5.3,TikTok,Yes,6.3,5.0,Negative
124,22,Female,Graduate,India,5.8,Instagram,Yes,5.8,6.0,Negative
125,20,Male,Undergraduate,Nepal,4.5,Facebook,No,7.5,7.0,Positive
126,21,Female,Graduate,Pakistan,5.2,Instagram,Yes,6.4,5.0,Negative
127,19,Male,Undergraduate,Sri Lanka,5.7,TikTok,Yes,5.7,6.0,Negative
128,20,Female,Undergraduate,Maldives,4.4,Instagram,No,7.6,8.0,Positive
129,22,Male,Graduate,Bangladesh,5.1,Facebook,Yes,6.5,5.0,Negative
130,21,Female,Graduate,India,5.6,Instagram,Yes,5.6,6.0,Negative
131,19,Male,Undergraduate,Nepal,4.3,TikTok,No,7.7,7.0,Positive
132,20,Female,Undergraduate,Pakistan,5.0,Instagram,Yes,6.6,5.0,Negative
133,22,Male,Graduate,Sri Lanka,5.5,Facebook,Yes,5.5,6.0,Negative
134,21,Female,Graduate,Maldives,4.2,Instagram,No,7.8,8.0,Positive
135,19,Male,Undergraduate,Bangladesh,4.9,TikTok,Yes,6.7,5.0,Negative
136,20,Female,Undergraduate,India,5.4,Instagram,Yes,5.4,6.0,Negative
137,22,Male,Graduate,Nepal,4.1,Facebook,No,7.9,7.0,Positive
138,21,Female,Graduate,Pakistan,4.8,Instagram,Yes,6.8,5.0,Negative
139,19,Male,Undergraduate,Sri Lanka,5.3,TikTok,Yes,5.3,6.0,Negative
140,20,Female,Undergraduate,Maldives,4.0,Instagram,No,8.0,8.0,Positive
141,22,Male,Graduate,Bangladesh,4.7,Facebook,Yes,6.9,5.0,Negative
142,21,Female,Graduate,India,5.2,Instagram,Yes,5.2,6.0,Negative
143,19,Male,Undergraduate,Nepal,3.9,TikTok,No,8.1,7.0,Positive
144,20,Female,Undergraduate,Pakistan,4.6,Instagram,Yes,7.0,5.0,Negative
145,22,Male,Graduate,Sri Lanka,5.1,Facebook,Yes,5.1,6.0,Negative
146,21,Female,Graduate,Maldives,3.8,Instagram,No,8.2,8.0,Positive
147,19,Male,Undergraduate,Bangladesh,4.5,TikTok,Yes,7.1,5.0,Negative
148,20,Female,Undergraduate,India,5.0,Instagram,Yes,5.0,6.0,Negative
149,22,Male,Graduate,Nepal,3.7,Facebook,No,8.3,7.0,Positive
150,21,Female,Graduate,Pakistan,4.4,Instagram,Yes,7.2,5.0,Negative
151,19,Male,Undergraduate,Sri Lanka,4.9,TikTok,Yes,4.9,6.0,Negative
152,20,Female,Undergraduate,Maldives,3.6,Instagram,No,8.4,8.0,Positive
153,22,Male,Graduate,Bangladesh,4.3,Facebook,Yes,7.3,5.0,Negative
154,21,Female,Graduate,India,4.8,Instagram,Yes,4.8,6.0,Negative
155,19,Male,Undergraduate,Nepal,3.5,TikTok,No,8.5,7.0,Positive
156,20,Female,Undergraduate,Pakistan,4.2,Instagram,Yes,7.4,5.0,Negative
157,22,Male,Graduate,Sri Lanka,4.7,Facebook,Yes,4.7,6.0,Negative
158,21,Female,Graduate,Maldives,3.4,Instagram,No,8.6,8.0,Positive
159,19,Male,Undergraduate,Bangladesh,4.1,TikTok,Yes,7.5,5.0,Negative
160,20,Female,Undergraduate,India,4.6,Instagram,Yes,4.6,6.0,Negative
161,19,Female,Undergraduate,Bangladesh,5.3,Instagram,Yes,6.1,5.0,Negative
162,21,Male,Graduate,India,4.8,Facebook,No,7.2,7.0,Negative
163,20,Female,Undergraduate,Nepal,5.5,TikTok,Yes,5.9,6.0,Negative
164,22,Male,Graduate,Pakistan,4.7,Instagram,Yes,6.3,5.0,Negative
165,19,Female,Undergraduate,Sri Lanka,5.1,Facebook,No,7.0,7.0,Positive
166,21,Male,Graduate,Maldives,5.4,TikTok,Yes,6.0,6.0,Negative
167,20,Female,Undergraduate,Bangladesh,4.9,Instagram,Yes,6.4,5.0,Negative
168,22,Male,Graduate,India,5.2,Facebook,No,7.1,7.0,Negative
169,19,Female,Undergraduate,Nepal,5.6,TikTok,Yes,5.8,6.0,Negative
170,21,Male,Graduate,Pakistan,4.6,Instagram,Yes,6.5,5.0,Negative
171,20,Female,Undergraduate,Sri Lanka,5.0,Facebook,No,7.3,7.0,Positive
172,22,Male,Graduate,Maldives,5.3,TikTok,Yes,5.7,6.0,Negative
173,19,Female,Undergraduate,Bangladesh,4.8,Instagram,Yes,6.6,5.0,Negative
174,21,Male,Graduate,India,5.1,Facebook,No,7.4,7.0,Negative
175,20,Female,Undergraduate,Nepal,5.7,TikTok,Yes,5.6,6.0,Negative
176,22,Male,Graduate,Pakistan,4.5,Instagram,Yes,6.7,5.0,Negative
177,19,Female,Undergraduate,Sri Lanka,4.9,Facebook,No,7.5,7.0,Positive
178,21,Male,Graduate,Maldives,5.2,TikTok,Yes,5.5,6.0,Negative
179,20,Female,Undergraduate,Bangladesh,4.7,Instagram,Yes,6.8,5.0,Negative
180,22,Male,Graduate,India,5.0,Facebook,No,7.6,7.0,Negative
181,19,Female,Undergraduate,Nepal,5.8,TikTok,Yes,5.4,6.0,Negative
182,21,Male,Graduate,Pakistan,4.4,Instagram,Yes,6.9,5.0,Negative
183,20,Female,Undergraduate,Sri Lanka,4.8,Facebook,No,7.7,7.0,Positive
184,22,Male,Graduate,Maldives,5.1,TikTok,Yes,5.3,6.0,Negative
185,19,Female,Undergraduate,Bangladesh,4.6,Instagram,Yes,7.0,5.0,Negative
186,21,Male,Graduate,India,4.9,Facebook,No,7.8,7.0,Negative
187,20,Female,Undergraduate,Nepal,5.9,TikTok,Yes,5.2,6.0,Negative
188,22,Male,Graduate,Pakistan,4.3,Instagram,Yes,7.1,5.0,Negative
189,19,Female,Undergraduate,Sri Lanka,4.7,Facebook,No,7.9,7.0,Positive
190,21,Male,Graduate,Maldives,5.0,TikTok,Yes,5.1,6.0,Negative
191,20,Female,Undergraduate,Bangladesh,4.5,Instagram,Yes,7.2,5.0,Negative
192,22,Male,Graduate,India,4.8,Facebook,No,8.0,7.0,Negative
193,19,Female,Undergraduate,Nepal,6.0,TikTok,Yes,5.0,6.0,Negative
194,21,Male,Graduate,Pakistan,4.2,Instagram,Yes,7.3,5.0,Negative
195,20,Female,Undergraduate,Sri Lanka,4.6,Facebook,No,8.1,7.0,Positive
196,22,Male,Graduate,Maldives,4.9,TikTok,Yes,4.9,6.0,Negative
197,19,Female,Undergraduate,Bangladesh,4.4,Instagram,Yes,7.4,5.0,Negative
198,21,Male,Graduate,India,4.7,Facebook,No,8.2,7.0,Negative
199,20,Female,Undergraduate,Nepal,6.1,TikTok,Yes,4.8,6.0,Negative
200,22,Male,Graduate,Pakistan,4.1,Instagram,Yes,7.5,5.0,Negative
201,19,Female,Undergraduate,Sri Lanka,4.5,Facebook,No,8.3,7.0,Positive
202,21,Male,Graduate,Maldives,4.8,TikTok,Yes,4.7,6.0,Negative
203,20,Female,Undergraduate,Bangladesh,4.3,Instagram,Yes,7.6,5.0,Negative
204,22,Male,Graduate,India,4.6,Facebook,No,8.4,7.0,Negative
205,19,Female,Undergraduate,Nepal,6.2,TikTok,Yes,4.6,6.0,Negative
206,21,Male,Graduate,Pakistan,4.0,Instagram,Yes,7.7,5.0,Negative
207,20,Female,Undergraduate,Sri Lanka,4.4,Facebook,No,8.5,7.0,Positive
208,22,Male,Graduate,Maldives,4.7,TikTok,Yes,4.5,6.0,Negative
209,19,Female,Undergraduate,Bangladesh,4.2,Instagram,Yes,7.8,5.0,Negative
210,21,Male,Graduate,India,4.5,Facebook,No,8.6,7.0,Negative
211,20,Female,Undergraduate,Nepal,6.3,TikTok,Yes,4.4,6.0,Negative
212,22,Male,Graduate,Pakistan,3.9,Instagram,Yes,7.9,5.0,Negative
213,19,Female,Undergraduate,Sri Lanka,4.3,Facebook,No,8.7,7.0,Positive
214,21,Male,Graduate,Maldives,4.6,TikTok,Yes,4.3,6.0,Negative
215,20,Female,Undergraduate,Bangladesh,4.1,Instagram,Yes,8.0,5.0,Negative
216,22,Male,Graduate,India,4.4,Facebook,No,8.8,7.0,Negative
217,19,Female,Undergraduate,Nepal,6.4,TikTok,Yes,4.2,6.0,Negative
218,21,Male,Graduate,Pakistan,3.8,Instagram,Yes,8.1,5.0,Negative
219,20,Female,Undergraduate,Sri Lanka,4.2,Facebook,No,8.9,7.0,Positive
220,22,Male,Graduate,Maldives,4.5,TikTok,Yes,4.1,6.0,Negative
221,19,Female,Undergraduate,USA,6.5,Instagram,Yes,6.0,5.0,Negative
222,21,Male,Graduate,UK,5.8,TikTok,Yes,6.5,6.0,Negative
223,20,Female,Undergraduate,Australia,4.5,Instagram,No,7.5,8.0,Positive
224,22,Male,Graduate,Germany,4.2,Facebook,No,7.8,7.0,Positive
225,19,Female,Undergraduate,Japan,3.8,LINE,No,7.9,8.0,Neutral
226,21,Male,Graduate,Italy,5.5,Instagram,Yes,6.8,6.0,Negative
227,20,Female,Undergraduate,South Korea,5.2,KakaoTalk,Yes,6.5,6.0,Negative
228,22,Male,Graduate,Russia,4.8,VKontakte,No,7.2,7.0,Positive
229,19,Female,Undergraduate,USA,7.0,TikTok,Yes,5.8,4.0,Negative
230,21,Male,Graduate,UK,5.5,Instagram,Yes,6.7,6.0,Negative
231,20,Female,Undergraduate,Australia,4.7,Facebook,No,7.4,7.0,Positive
232,22,Male,Graduate,Germany,4.0,Instagram,No,7.9,8.0,Positive
233,19,Female,Undergraduate,Japan,3.5,LINE,No,8.0,8.0,Neutral
234,21,Male,Graduate,Italy,5.7,TikTok,Yes,6.5,5.0,Negative
235,20,Female,Undergraduate,South Korea,5.0,KakaoTalk,Yes,6.8,6.0,Negative
236,22,Male,Graduate,Russia,4.5,VKontakte,No,7.4,7.0,Positive
237,19,Female,Undergraduate,USA,6.8,Instagram,Yes,5.9,4.0,Negative
238,21,Male,Graduate,UK,5.6,Facebook,Yes,6.6,6.0,Negative
239,20,Female,Undergraduate,Australia,4.6,Instagram,No,7.3,7.0,Positive
240,22,Male,Graduate,Germany,4.1,Facebook,No,7.7,8.0,Positive
241,19,Female,Undergraduate,Japan,3.7,LINE,No,7.8,8.0,Neutral
242,21,Male,Graduate,Italy,5.4,Instagram,Yes,6.7,5.0,Negative
243,20,Female,Undergraduate,South Korea,5.1,KakaoTalk,Yes,6.6,6.0,Negative
244,22,Male,Graduate,Russia,4.7,VKontakte,No,7.3,7.0,Positive
245,19,Female,Undergraduate,USA,6.9,TikTok,Yes,5.7,4.0,Negative
246,21,Male,Graduate,UK,5.7,Instagram,Yes,6.4,6.0,Negative
247,20,Female,Undergraduate,Australia,4.8,Facebook,No,7.2,7.0,Positive
248,22,Male,Graduate,Germany,3.9,Instagram,No,7.8,8.0,Positive
249,19,Female,Undergraduate,Japan,3.6,LINE,No,8.1,8.0,Neutral
250,21,Male,Graduate,Italy,5.6,TikTok,Yes,6.6,5.0,Negative
251,20,Female,Undergraduate,South Korea,4.9,KakaoTalk,Yes,6.9,6.0,Negative
252,22,Male,Graduate,Russia,4.6,VKontakte,No,7.5,7.0,Positive
253,19,Female,Undergraduate,USA,6.7,Instagram,Yes,5.8,4.0,Negative
254,21,Male,Graduate,UK,5.4,Facebook,Yes,6.5,6.0,Negative
255,20,Female,Undergraduate,Australia,4.4,Instagram,No,7.4,7.0,Positive
256,22,Male,Graduate,Germany,4.0,Facebook,No,7.6,8.0,Positive
257,19,Female,Undergraduate,Japan,3.4,LINE,No,8.2,8.0,Neutral
258,21,Male,Graduate,Italy,5.3,Instagram,Yes,6.8,5.0,Negative
259,20,Female,Undergraduate,South Korea,5.0,KakaoTalk,Yes,6.7,6.0,Negative
260,22,Male,Graduate,Russia,4.4,VKontakte,No,7.6,7.0,Positive
261,19,Female,Undergraduate,USA,6.6,TikTok,Yes,5.6,4.0,Negative
262,21,Male,Graduate,UK,5.3,Instagram,Yes,6.3,6.0,Negative
263,20,Female,Undergraduate,Australia,4.3,Facebook,No,7.5,7.0,Positive
264,22,Male,Graduate,Germany,3.8,Instagram,No,7.7,8.0,Positive
265,19,Female,Undergraduate,Japan,3.3,LINE,No,8.3,8.0,Neutral
266,21,Male,Graduate,Italy,5.2,TikTok,Yes,6.9,5.0,Negative
267,20,Female,Undergraduate,South Korea,4.8,KakaoTalk,Yes,7.0,6.0,Negative
268,22,Male,Graduate,Russia,4.3,VKontakte,No,7.7,7.0,Positive
269,19,Female,Undergraduate,USA,6.4,Instagram,Yes,5.7,4.0,Negative
270,21,Male,Graduate,UK,5.2,Facebook,Yes,6.4,6.0,Negative
271,20,Female,Undergraduate,Australia,4.5,Instagram,No,7.3,7.0,Positive
272,22,Male,Graduate,Germany,3.7,Facebook,No,7.8,8.0,Positive
273,19,Female,Undergraduate,Japan,3.2,LINE,No,8.4,8.0,Neutral
274,21,Male,Graduate,Italy,5.4,Instagram,Yes,6.7,5.0,Negative
275,20,Female,Undergraduate,South Korea,4.7,KakaoTalk,Yes,7.1,6.0,Negative
276,22,Male,Graduate,Russia,4.2,VKontakte,No,7.8,7.0,Positive
277,19,Female,Undergraduate,USA,6.6,TikTok,Yes,5.5,4.0,Negative
278,21,Male,Graduate,UK,5.1,Instagram,Yes,6.5,6.0,Negative
279,20,Female,Undergraduate,Australia,4.4,Facebook,No,7.4,7.0,Positive
280,22,Male,Graduate,Germany,3.6,Instagram,No,7.9,8.0,Positive
281,19,Female,Undergraduate,Japan,3.1,LINE,No,8.5,8.0,Neutral
282,21,Male,Graduate,Italy,5.3,TikTok,Yes,6.8,5.0,Negative
283,20,Female,Undergraduate,South Korea,4.6,KakaoTalk,Yes,7.2,6.0,Negative
284,22,Male,Graduate,Russia,4.1,VKontakte,No,7.9,7.0,Positive
285,19,Female,Undergraduate,USA,6.7,Instagram,Yes,5.4,4.0,Negative
286,21,Male,Graduate,UK,5.0,Facebook,Yes,6.6,6.0,Negative
287,20,Female,Undergraduate,Australia,4.3,Instagram,No,7.5,7.0,Positive
288,22,Male,Graduate,Germany,3.5,Facebook,No,8.0,8.0,Positive
289,19,Female,Undergraduate,Japan,3.0,LINE,No,8.6,8.0,Neutral
290,21,Male,Graduate,Italy,5.2,Instagram,Yes,6.9,5.0,Negative
291,20,Female,Undergraduate,South Korea,4.5,KakaoTalk,Yes,7.3,6.0,Negative
292,22,Male,Graduate,Russia,4.0,VKontakte,No,8.0,7.0,Positive
293,19,Female,Undergraduate,USA,6.8,TikTok,Yes,5.3,4.0,Negative
294,21,Male,Graduate,UK,4.9,Instagram,Yes,6.7,6.0,Negative
295,20,Female,Undergraduate,Australia,4.2,Facebook,No,7.6,7.0,Positive
296,22,Male,Graduate,Germany,3.4,Instagram,No,8.1,8.0,Positive
297,19,Female,Undergraduate,Japan,2.9,LINE,No,8.7,8.0,Neutral
298,21,Male,Graduate,Italy,5.1,TikTok,Yes,7.0,5.0,Negative
299,20,Female,Undergraduate,South Korea,4.4,KakaoTalk,Yes,7.4,6.0,Negative
300,22,Male,Graduate,Russia,3.9,VKontakte,No,8.1,7.0,Positive
301,19,Female,Undergraduate,USA,6.9,Instagram,Yes,5.2,4.0,Negative
302,21,Male,Graduate,UK,4.8,Facebook,Yes,6.8,6.0,Negative
303,20,Female,Undergraduate,Australia,4.1,Instagram,No,7.7,7.0,Positive
304,22,Male,Graduate,Germany,3.3,Facebook,No,8.2,8.0,Positive
305,19,Female,Undergraduate,Japan,2.8,LINE,No,8.8,8.0,Neutral
306,21,Male,Graduate,Italy,5.0,Instagram,Yes,7.1,5.0,Negative
307,20,Female,Undergraduate,South Korea,4.3,KakaoTalk,Yes,7.5,6.0,Negative
308,22,Male,Graduate,Russia,3.8,VKontakte,No,8.2,7.0,Positive
309,19,Female,Undergraduate,USA,7.0,TikTok,Yes,5.1,4.0,Negative
310,21,Male,Graduate,UK,4.7,Instagram,Yes,6.9,6.0,Negative
311,20,Female,Undergraduate,Australia,4.0,Facebook,No,7.8,7.0,Positive
312,22,Male,Graduate,Germany,3.2,Instagram,No,8.3,8.0,Positive
313,19,Female,Undergraduate,Japan,2.7,LINE,No,8.9,8.0,Neutral
314,21,Male,Graduate,Italy,4.9,TikTok,Yes,7.2,5.0,Negative
315,20,Female,Undergraduate,South Korea,4.2,KakaoTalk,Yes,7.6,6.0,Negative
316,22,Male,Graduate,Russia,3.7,VKontakte,No,8.3,7.0,Positive
317,19,Female,Undergraduate,USA,7.1,Instagram,Yes,5.0,4.0,Negative
318,21,Male,Graduate,UK,4.6,Facebook,Yes,7.0,6.0,Negative
319,20,Female,Undergraduate,Australia,3.9,Instagram,No,7.9,7.0,Positive
320,22,Male,Graduate,Germany,3.1,Facebook,No,8.4,8.0,Positive
321,19,Female,Undergraduate,Spain,5.2,Instagram,Yes,6.8,6.0,Negative
322,21,Male,Graduate,Denmark,4.1,Facebook,No,7.8,8.0,Positive
323,20,Female,Undergraduate,Ireland,5.0,Instagram,Yes,7.0,7.0,Negative
324,22,Male,Graduate,India,5.8,WhatsApp,Yes,6.5,5.0,Negative
325,19,Female,Undergraduate,Switzerland,4.0,Instagram,No,7.9,8.0,Positive
326,21,Male,Graduate,Turkey,5.5,Instagram,Yes,6.7,6.0,Negative
327,20,Female,Undergraduate,USA,6.8,TikTok,Yes,5.5,5.0,Negative
328,22,Male,Graduate,Mexico,5.6,WhatsApp,Yes,6.6,6.0,Negative
329,19,Female,Undergraduate,France,4.5,Instagram,No,7.5,7.0,Positive
330,21,Male,Graduate,Canada,5.3,Instagram,Yes,6.9,6.0,Negative
331,20,Female,Undergraduate,Spain,5.1,TikTok,Yes,6.7,6.0,Negative
332,22,Male,Graduate,Denmark,3.9,Facebook,No,7.9,8.0,Positive
333,19,Female,Undergraduate,Ireland,4.8,Instagram,Yes,7.1,7.0,Negative
334,21,Male,Graduate,India,5.9,WhatsApp,Yes,6.4,5.0,Negative
335,20,Female,Undergraduate,Switzerland,3.8,Instagram,No,8.0,8.0,Positive
336,22,Male,Graduate,Turkey,5.4,TikTok,Yes,6.8,6.0,Negative
337,19,Female,Undergraduate,USA,6.9,Instagram,Yes,5.4,5.0,Negative
338,21,Male,Graduate,Mexico,5.7,WhatsApp,Yes,6.5,6.0,Negative
339,20,Female,Undergraduate,France,4.4,Instagram,No,7.6,7.0,Positive
340,22,Male,Graduate,Canada,5.2,TikTok,Yes,7.0,6.0,Negative
341,19,Female,Undergraduate,Spain,5.0,Instagram,Yes,6.9,6.0,Negative
342,21,Male,Graduate,Denmark,3.8,Facebook,No,8.0,8.0,Positive
343,20,Female,Undergraduate,Ireland,4.7,TikTok,Yes,7.2,7.0,Negative
344,22,Male,Graduate,India,6.0,WhatsApp,Yes,6.3,5.0,Negative
345,19,Female,Undergraduate,Switzerland,3.7,Instagram,No,8.1,8.0,Positive
346,21,Male,Graduate,Turkey,5.3,Instagram,Yes,6.9,6.0,Negative
347,20,Female,Undergraduate,USA,7.0,TikTok,Yes,5.3,5.0,Negative
348,22,Male,Graduate,Mexico,5.8,WhatsApp,Yes,6.4,6.0,Negative
349,19,Female,Undergraduate,France,4.3,Instagram,No,7.7,7.0,Positive
350,21,Male,Graduate,Canada,5.1,Instagram,Yes,7.1,6.0,Negative
351,20,Female,Undergraduate,Spain,4.9,TikTok,Yes,7.0,6.0,Negative
352,22,Male,Graduate,Denmark,3.7,Facebook,No,8.1,8.0,Positive
353,19,Female,Undergraduate,Ireland,4.6,Instagram,Yes,7.3,7.0,Negative
354,21,Male,Graduate,India,6.1,WhatsApp,Yes,6.2,5.0,Negative
355,20,Female,Undergraduate,Switzerland,3.6,Instagram,No,8.2,8.0,Positive
356,22,Male,Graduate,Turkey,5.2,TikTok,Yes,7.0,6.0,Negative
357,19,Female,Undergraduate,USA,7.1,Instagram,Yes,5.2,5.0,Negative
358,21,Male,Graduate,Mexico,5.9,WhatsApp,Yes,6.3,6.0,Negative
359,20,Female,Undergraduate,France,4.2,Instagram,No,7.8,7.0,Positive
360,22,Male,Graduate,Canada,5.0,TikTok,Yes,7.2,6.0,Negative
361,19,Female,Undergraduate,Spain,4.8,Instagram,Yes,7.1,6.0,Negative
362,21,Male,Graduate,Denmark,3.6,Facebook,No,8.2,8.0,Positive
363,20,Female,Undergraduate,Ireland,4.5,TikTok,Yes,7.4,7.0,Negative
364,22,Male,Graduate,India,6.2,WhatsApp,Yes,6.1,5.0,Negative
365,19,Female,Undergraduate,Switzerland,3.5,Instagram,No,8.3,8.0,Positive
366,21,Male,Graduate,Turkey,5.1,Instagram,Yes,7.1,6.0,Negative
367,20,Female,Undergraduate,USA,7.2,TikTok,Yes,5.1,5.0,Negative
